time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
30.52,0.558044,0.105225,0.22345,-0.13208,-0.119873,0.017273
30.54,0.640198,0.122192,0.205933,-0.160034,-0.112915,0.0177
30.56,0.720093,0.126221,0.19165,-0.167725,-0.099792,0.022949
30.58,0.788635,0.113953,0.181458,-0.169617,-0.078918,0.032104
30.6,0.820435,0.091675,0.164856,-0.169312,-0.051575,0.047058
30.62,0.813965,0.072571,0.140381,-0.160706,-0.023682,0.066895
30.64,0.775391,0.061401,0.129517,-0.145691,-0.005066,0.086548
30.66,0.702637,0.064575,0.139648,-0.113586,0.005432,0.099609
30.68,0.631714,0.04657,0.170044,-0.06366,0.008301,0.103271
30.7,0.554932,0.0401,0.19989,-0.025085,0.004028,0.104797
30.72,0.478943,0.03772,0.238586,0.003601,0.00354,0.10199
30.74,0.415771,0.03125,0.267029,0.017761,0.009033,0.093323
30.76,0.364319,0.028503,0.287048,0.014771,0.016663,0.080383
30.78,0.317017,0.019714,0.300232,0.007141,0.025208,0.066162
30.8,0.279236,0.008545,0.314026,-0.002869,0.036499,0.055725
30.82,0.245361,0.000854,0.325806,-0.019043,0.047546,0.0495
30.84,0.229248,0.001892,0.336731,-0.035034,0.053467,0.046875
30.86,0.224243,0.002686,0.34668,-0.052246,0.050415,0.042114
30.88,0.22406,0.000732,0.347351,-0.066589,0.042358,0.036987
30.9,0.233154,0.01178,0.348206,-0.072327,0.030396,0.03064
30.92,0.249146,0.022644,0.362305,-0.062622,0.017212,0.021606
30.94,0.252075,0.01532,0.367065,-0.039062,0.007812,0.016479
30.96,0.251038,0.008606,0.358826,-0.020813,-0.003662,0.014954
30.98,0.250793,0.004089,0.348511,-0.007385,-0.019043,0.013
31.0,0.241943,0.018616,0.355713,0.000854,-0.039062,0.010132
31.02,0.290771,-0.005981,0.369995,-0.004028,-0.055542,0.007202
31.04,0.319275,0.002686,0.336121,-0.009033,-0.055115,0.01123
31.06,0.344177,0.017029,0.3479,-0.013062,-0.049255,0.010803
31.08,0.375427,0.019409,0.346741,-0.008545,-0.037964,0.003357
31.1,0.428101,0.006592,0.322998,-0.017639,-0.030945,-0.002197
31.12,0.493042,-0.000732,0.291199,-0.04364,-0.028809,0.000305
31.14,0.559021,0.008118,0.266968,-0.068115,-0.027893,0.011169
31.16,0.6203,0.014771,0.244568,-0.089355,-0.031921,0.024353
31.18,0.678955,0.007446,0.240112,-0.100708,-0.032043,0.038757
31.2,0.753601,-0.005066,0.216675,-0.107239,-0.015625,0.051331
31.22,0.816833,-0.00885,0.193298,-0.114624,0.010315,0.062134
31.24,0.833862,-0.02124,0.171875,-0.115234,0.030762,0.074463
31.26,0.810791,-0.033325,0.171265,-0.106873,0.041016,0.091858
31.28,0.773193,-0.032471,0.183411,-0.098145,0.04364,0.109802
31.3,0.734192,-0.041992,0.194336,-0.082214,0.057129,0.125122
31.32,0.683899,-0.050659,0.227173,-0.066589,0.084229,0.137268
31.34,0.636414,-0.043945,0.244751,-0.07489,0.108948,0.15448
31.36,0.588623,-0.056946,0.242859,-0.079834,0.131042,0.176086
31.38,0.502014,-0.060364,0.257812,-0.075806,0.148621,0.186768
31.4,0.41217,-0.051331,0.275818,-0.082642,0.155151,0.193298
31.42,0.354492,-0.069702,0.287659,-0.102234,0.166992,0.20697
31.44,0.270264,-0.078491,0.29657,-0.121765,0.180908,0.216492
31.46,0.174744,-0.086975,0.312866,-0.134155,0.177979,0.214478
31.48,0.085999,-0.075684,0.354004,-0.150574,0.148499,0.197754
31.5,0.010925,-0.097717,0.378784,-0.16394,0.116577,0.180908
31.52,-0.03186,-0.106262,0.402466,-0.160278,0.097046,0.156433
31.54,-0.02948,-0.137756,0.404053,-0.148987,0.09668,0.134888
31.56,-0.040344,-0.1203,0.401733,-0.144775,0.103027,0.11792
31.58,-0.059692,-0.147217,0.393677,-0.143494,0.099854,0.094666
31.6,-0.067871,-0.156189,0.386108,-0.13562,0.08374,0.0755
31.62,-0.040955,-0.189026,0.38208,-0.118958,0.052612,0.059143
31.64,-0.014709,-0.235535,0.376587,-0.098938,0.003296,0.054504
31.66,-0.003113,-0.238464,0.393005,-0.096985,-0.057373,0.069397
31.68,0.029907,-0.220337,0.384766,-0.106506,-0.100464,0.083496
31.7,0.090942,-0.192322,0.370605,-0.117554,-0.122009,0.078857
31.72,0.192383,-0.186035,0.348816,-0.116699,-0.120605,0.054016
31.74,0.317688,-0.198364,0.317444,-0.105591,-0.098328,0.023499
31.76,0.49353,-0.209229,0.277039,-0.093201,-0.06427,-0.003723
31.78,0.669067,-0.229248,0.219116,-0.066772,-0.033752,-0.031982
31.8,0.814636,-0.286865,0.17334,-0.03656,-0.014343,-0.046814
31.82,0.913513,-0.306946,0.142395,-0.00885,-0.007263,-0.036316
31.84,0.913086,-0.30719,0.134094,0.013245,-0.017273,-0.019897
31.86,0.848511,-0.29895,0.140076,0.040161,-0.034729,-0.003662
31.88,0.765198,-0.287964,0.155273,0.067444,-0.052734,0.013916
31.9,0.641296,-0.276855,0.196533,0.081604,-0.060913,0.036682
31.92,0.495056,-0.255066,0.240295,0.083191,-0.044678,0.065308
31.94,0.349426,-0.232544,0.290588,0.065735,-0.017212,0.084351
31.96,0.211975,-0.214417,0.338013,0.038269,0.004639,0.087646
31.98,0.094238,-0.196777,0.373535,0.00885,0.026123,0.080872
32.0,0.000244,-0.184937,0.392944,-0.016052,0.049072,0.067566
32.02,-0.059509,-0.177734,0.390381,-0.030762,0.068176,0.046692
32.04,-0.110413,-0.17218,0.376831,-0.037354,0.074219,0.019714
32.06,-0.12854,-0.164612,0.358093,-0.033691,0.065735,-0.010742
32.08,-0.105957,-0.160522,0.342651,-0.019531,0.050842,-0.040344
32.1,-0.06842,-0.165405,0.326782,-0.001526,0.029968,-0.065002
32.12,-0.017151,-0.168091,0.317993,0.011108,-0.00177,-0.081055
32.14,0.037903,-0.169861,0.322937,0.018005,-0.043152,-0.090881
32.16,0.099121,-0.170715,0.340881,0.016968,-0.090271,-0.098938
32.18,0.177368,-0.180481,0.372009,0.011108,-0.136719,-0.106201
32.2,0.265015,-0.192444,0.391541,-0.000488,-0.167358,-0.110718
32.22,0.372131,-0.206665,0.386169,-0.017456,-0.172424,-0.112183
32.24,0.509766,-0.207458,0.333923,-0.034729,-0.153809,-0.111389
32.26,0.670837,-0.237671,0.280701,-0.046082,-0.115967,-0.110352
32.28,0.834961,-0.254883,0.208557,-0.057068,-0.060608,-0.098267
32.3,0.956909,-0.264099,0.152405,-0.059631,-0.007751,-0.07666
32.32,0.993164,-0.281555,0.108826,-0.046875,0.023804,-0.051208
32.34,0.977417,-0.288818,0.09259,-0.034546,0.026001,-0.016785
32.36,0.910217,-0.288696,0.107178,-0.027649,0.011353,0.02533
32.38,0.784973,-0.265686,0.142029,-0.022217,-0.002197,0.064636
32.4,0.645386,-0.241638,0.193298,-0.006653,-0.003296,0.093872
32.42,0.512512,-0.21991,0.23468,0.015686,0.005371,0.108093
32.44,0.382385,-0.212219,0.266357,0.020203,0.02063,0.108337
32.46,0.28125,-0.201843,0.291321,0.008179,0.041626,0.103943
32.48,0.213013,-0.186829,0.292725,-0.00592,0.064636,0.09613
32.5,0.153015,-0.176392,0.289795,-0.016052,0.086182,0.084045
32.52,0.100342,-0.169983,0.289551,-0.017151,0.098999,0.070496
32.54,0.067444,-0.170898,0.289978,-0.009216,0.098206,0.053467
32.56,0.02948,-0.175842,0.298157,-0.001343,0.083618,0.034058
32.58,-0.00592,-0.179993,0.311279,0.005188,0.057434,0.014954
32.6,-0.031738,-0.18335,0.329163,0.013733,0.026611,-0.003174
32.62,-0.043701,-0.188477,0.347107,0.024536,-0.002319,-0.022766
32.64,-0.042847,-0.195862,0.368103,0.028748,-0.026001,-0.043457
32.66,-0.006409,-0.207092,0.381531,0.026489,-0.048767,-0.060669
32.68,0.044556,-0.212585,0.385315,0.014648,-0.071899,-0.070129
32.7,0.092224,-0.207092,0.393372,-0.001587,-0.093323,-0.077148
32.72,0.158936,-0.204407,0.395386,-0.010742,-0.110046,-0.086243
32.74,0.254761,-0.203369,0.377869,-0.018555,-0.116577,-0.096985
32.76,0.38031,-0.199341,0.338013,-0.034912,-0.112244,-0.106567
32.78,0.5224,-0.206665,0.294128,-0.050537,-0.098022,-0.115112
32.8,0.680237,-0.213257,0.234131,-0.058777,-0.069092,-0.118286
32.82,0.808838,-0.237671,0.186279,-0.052185,-0.034729,-0.110596
32.84,0.879761,-0.256592,0.151123,-0.031616,-0.009949,-0.08844
32.86,0.88916,-0.261597,0.139404,-0.014465,-0.004822,-0.057739
32.88,0.858582,-0.261536,0.144409,-0.002136,-0.00885,-0.025452
32.9,0.79657,-0.259399,0.161621,0.008301,-0.01062,0.007629
32.92,0.702332,-0.242188,0.186218,0.016602,-0.004395,0.039246
32.94,0.585754,-0.226685,0.209656,0.023621,0.004395,0.06189
32.96,0.473511,-0.216736,0.239136,0.020996,0.010681,0.074158
32.98,0.363403,-0.207703,0.269714,0.009155,0.0224,0.080017
33.0,0.275452,-0.200195,0.287842,-0.006958,0.043884,0.081177
33.02,0.208069,-0.185974,0.2948,-0.020996,0.062866,0.076294
33.04,0.148743,-0.181519,0.298645,-0.024231,0.073303,0.064575
33.06,0.105835,-0.179688,0.300598,-0.02063,0.075012,0.049072
33.08,0.070557,-0.182312,0.306152,-0.013367,0.066284,0.029297
33.1,0.047729,-0.185242,0.309753,-0.00531,0.052307,0.007629
33.12,0.041443,-0.188171,0.317139,0.004761,0.038208,-0.012329
33.14,0.058411,-0.19281,0.317383,0.015381,0.026062,-0.032349
33.16,0.090271,-0.199768,0.31543,0.019714,0.008728,-0.048401
33.18,0.126526,-0.201172,0.318176,0.021301,-0.023865,-0.059814
33.2,0.16687,-0.203857,0.330017,0.022034,-0.064026,-0.071106
33.22,0.212891,-0.202209,0.34198,0.019165,-0.095032,-0.081421
33.24,0.282471,-0.193298,0.345215,0.010986,-0.105652,-0.090027
33.26,0.371399,-0.183105,0.331116,-0.004639,-0.100708,-0.101685
33.28,0.467102,-0.208435,0.310791,-0.01178,-0.08197,-0.112671
33.3,0.564941,-0.220642,0.280823,-0.010254,-0.049438,-0.10968
33.32,0.666138,-0.21875,0.246338,-0.012939,-0.011719,-0.096985
33.34,0.751953,-0.213196,0.207214,-0.018616,0.020447,-0.080322
33.36,0.802673,-0.216919,0.180969,-0.01886,0.040771,-0.059814
33.38,0.797363,-0.223511,0.170593,-0.012085,0.046387,-0.03186
33.4,0.733337,-0.22406,0.177979,-0.007141,0.036743,0.001526
33.42,0.631592,-0.214355,0.202515,-0.005676,0.017212,0.033325
33.44,0.522095,-0.200195,0.240784,-0.007141,-0.001038,0.054871
33.46,0.429199,-0.192322,0.274902,-0.008118,-0.003113,0.066345
33.48,0.342651,-0.188904,0.297302,-0.011047,0.010559,0.070129
33.5,0.259644,-0.188599,0.313782,-0.022034,0.032654,0.067932
33.52,0.194702,-0.180237,0.328125,-0.037415,0.05542,0.061462
33.54,0.14624,-0.179077,0.335205,-0.03772,0.072205,0.050171
33.56,0.117126,-0.187744,0.318054,-0.025146,0.078003,0.034302
33.58,0.085876,-0.191589,0.305115,-0.021606,0.0672,0.016602
33.6,0.0578,-0.191772,0.312683,-0.018555,0.044312,-0.00238
33.62,0.046875,-0.192932,0.328186,-0.006348,0.02356,-0.023193
33.64,0.047485,-0.19812,0.343262,0.005798,0.016724,-0.0448
33.66,0.070129,-0.197571,0.344238,0.013245,0.017395,-0.062073
33.68,0.129883,-0.197876,0.330322,0.019958,0.014832,-0.073303
33.7,0.205078,-0.193542,0.318481,0.020142,-0.000366,-0.082092
33.72,0.283447,-0.193665,0.309631,0.018921,-0.027954,-0.086609
33.74,0.355286,-0.195007,0.313232,0.018066,-0.060669,-0.086365
33.76,0.436401,-0.191223,0.309143,0.013245,-0.087097,-0.084412
33.78,0.531433,-0.191589,0.298645,0.007141,-0.092712,-0.080444
33.8,0.633484,-0.195251,0.275269,0.00531,-0.072937,-0.071716
33.82,0.743896,-0.202576,0.237366,0.004456,-0.03717,-0.056824
33.84,0.822388,-0.203857,0.195496,0.003723,0.002258,-0.03418
33.86,0.844116,-0.203064,0.162903,0.001587,0.035828,-0.005798
33.88,0.801697,-0.203674,0.144348,-0.001343,0.049561,0.026245
33.9,0.724426,-0.200562,0.163879,-0.005188,0.039795,0.059265
33.92,0.639832,-0.189514,0.19751,-0.003662,0.022278,0.087585
33.94,0.528931,-0.182251,0.234985,0.003601,0.010376,0.107788
33.96,0.415527,-0.178345,0.272766,0.015381,0.001404,0.12085
33.98,0.300781,-0.17804,0.312195,0.020081,-0.002991,0.12262
34.0,0.196716,-0.179199,0.352112,0.013,0.00177,0.115479
34.02,0.121033,-0.180298,0.3703,0.001404,0.014343,0.101562
34.04,0.075623,-0.179749,0.375916,-0.008667,0.028381,0.081482
34.06,0.044861,-0.183655,0.370728,-0.015808,0.041321,0.057922
34.08,0.019287,-0.188599,0.36322,-0.017822,0.048401,0.033325
34.1,0.007629,-0.191956,0.352783,-0.014587,0.049927,0.008484
34.12,0.012512,-0.195862,0.341309,-0.008728,0.044495,-0.016418
34.14,0.024536,-0.198425,0.336365,-0.000854,0.028564,-0.041138
34.16,0.06488,-0.198914,0.326233,0.005493,0.006775,-0.062561
34.18,0.129211,-0.197021,0.325745,0.009827,-0.015442,-0.078125
34.2,0.193115,-0.197632,0.325806,0.015076,-0.03717,-0.091492
34.22,0.273987,-0.201111,0.317871,0.014954,-0.06012,-0.101807
34.24,0.376465,-0.19519,0.298828,0.009583,-0.08136,-0.106995
34.26,0.491089,-0.19104,0.271912,0.008728,-0.092102,-0.107239
34.28,0.605225,-0.198364,0.241272,0.012878,-0.078613,-0.099976
34.3,0.711914,-0.207153,0.21283,0.015259,-0.045532,-0.085876
34.32,0.790283,-0.209167,0.188538,0.015015,-0.01001,-0.06604
34.34,0.831848,-0.210938,0.167542,0.015076,0.017273,-0.040527
34.36,0.825562,-0.211731,0.163452,0.014099,0.028564,-0.010559
34.38,0.762756,-0.209412,0.168152,0.02063,0.026611,0.019165
34.4,0.674072,-0.201843,0.189819,0.023071,0.018066,0.045166
34.42,0.577698,-0.187927,0.219482,0.024414,0.01178,0.065552
34.44,0.462097,-0.180542,0.255127,0.026184,0.013245,0.07782
34.46,0.352539,-0.173645,0.296143,0.025269,0.021057,0.082886
34.48,0.250854,-0.172363,0.331543,0.023926,0.035034,0.081299
34.5,0.163086,-0.173218,0.355957,0.014038,0.051147,0.072327
34.52,0.101318,-0.164734,0.370483,0.003174,0.065186,0.058533
34.54,0.067993,-0.160095,0.36853,0.004822,0.075195,0.040039
34.56,0.034363,-0.142639,0.362183,0.01593,0.080322,0.012451
34.58,-0.00061,-0.135254,0.36676,0.041016,0.083923,-0.028748
34.6,-0.009827,-0.139526,0.371826,0.071716,0.080627,-0.073059
34.62,0.009888,-0.138916,0.374268,0.095886,0.067627,-0.109436
34.64,0.058228,-0.135925,0.388367,0.11615,0.052002,-0.138184
34.66,0.10907,-0.13501,0.379944,0.134338,0.034119,-0.16394
34.68,0.155579,-0.138916,0.384399,0.148865,0.0047,-0.184937
34.7,0.213196,-0.131897,0.392456,0.160522,-0.03241,-0.196472
34.72,0.275269,-0.117126,0.389282,0.165466,-0.0672,-0.202332
34.74,0.342712,-0.103882,0.373657,0.153625,-0.091187,-0.208801
34.76,0.413025,-0.096008,0.36084,0.128479,-0.103882,-0.21637
34.78,0.494019,-0.087952,0.358215,0.110352,-0.099976,-0.219238
34.8,0.58374,-0.077148,0.340271,0.096313,-0.075745,-0.217346
34.82,0.673523,-0.059265,0.299988,0.080261,-0.032593,-0.207336
34.84,0.741577,-0.047302,0.27417,0.064392,0.015564,-0.188232
34.86,0.803345,-0.041382,0.245483,0.067261,0.054565,-0.16333
34.88,0.814636,-0.043091,0.226501,0.074341,0.080383,-0.132996
34.9,0.755615,-0.049194,0.223022,0.074829,0.089539,-0.097656
34.92,0.684021,-0.058044,0.232666,0.077148,0.082397,-0.055908
34.94,0.619995,-0.055908,0.254456,0.087463,0.069275,-0.011719
34.96,0.543213,-0.046875,0.279358,0.098145,0.063538,0.022522
34.98,0.467346,-0.056519,0.303711,0.099548,0.066101,0.044128
35.0,0.381775,-0.059753,0.33075,0.085083,0.076599,0.058533
35.02,0.289856,-0.064331,0.36322,0.065552,0.096985,0.065308
35.04,0.213928,-0.070129,0.367737,0.046753,0.12262,0.064331
35.06,0.172607,-0.08197,0.370667,0.016479,0.144348,0.06012
35.08,0.150269,-0.085938,0.369873,-0.007263,0.156433,0.059814
35.1,0.124023,-0.088989,0.36554,-0.015625,0.154602,0.062012
35.12,0.094421,-0.085388,0.362732,-0.013184,0.138611,0.065735
35.14,0.072449,-0.079712,0.357117,-0.010681,0.111023,0.064636
35.16,0.052063,-0.069092,0.352539,-0.009399,0.07489,0.057251
35.18,0.050171,-0.069275,0.359009,-0.006287,0.034058,0.045471
35.2,0.071655,-0.072083,0.379578,0.009094,-0.004456,0.03479
35.22,0.097717,-0.036499,0.406677,0.034302,-0.036743,0.026306
35.24,0.139587,-0.008545,0.434814,0.048767,-0.065063,0.004456
35.26,0.202332,-0.005737,0.42981,0.054688,-0.08783,-0.026428
35.28,0.279602,-0.019409,0.41748,0.049988,-0.103516,-0.054688
35.3,0.36322,-0.020752,0.406677,0.044495,-0.108032,-0.06781
35.32,0.452148,-0.012024,0.380554,0.046326,-0.105164,-0.070435
35.34,0.542908,-0.00946,0.353699,0.04248,-0.094116,-0.072205
35.36,0.625854,-0.01239,0.329712,0.030273,-0.074768,-0.070679
35.38,0.684265,-0.011047,0.315186,0.010071,-0.052795,-0.063293
35.4,0.713318,-0.015015,0.308228,-0.009216,-0.031799,-0.050049
35.42,0.715637,-0.020813,0.312378,-0.019226,-0.012207,-0.030273
35.44,0.69281,-0.032898,0.320007,-0.008362,0.006409,-0.001343
35.46,0.631104,-0.026855,0.309387,0.011353,0.013489,0.03064
35.48,0.562012,-0.027771,0.318237,0.020386,0.004211,0.055542
35.5,0.480469,-0.029663,0.34021,0.025635,-0.006592,0.073486
35.52,0.396118,-0.027466,0.355164,0.02887,-0.00769,0.084595
35.54,0.311584,-0.027832,0.373535,0.023132,-0.000244,0.085754
35.56,0.234802,-0.027893,0.387024,0.012878,0.010559,0.079834
35.58,0.177612,-0.029419,0.396423,0.005615,0.021362,0.070984
35.6,0.147583,-0.034241,0.391235,0.001343,0.029053,0.059448
35.62,0.128052,-0.037231,0.386963,-0.006836,0.030151,0.045959
35.64,0.11145,-0.041565,0.388428,-0.009705,0.024414,0.033203
35.66,0.092834,-0.044006,0.393127,-0.005066,0.011719,0.020813
35.68,0.08606,-0.048828,0.40094,0.001648,-0.0047,0.007263
35.7,0.089355,-0.049438,0.412903,0.001892,-0.021851,-0.007019
35.72,0.110168,-0.042542,0.427917,0.000916,-0.039062,-0.019592
35.74,0.148499,-0.03717,0.429138,0.008118,-0.052551,-0.029907
35.76,0.201843,-0.040039,0.41571,0.014465,-0.063171,-0.039307
35.78,0.259766,-0.039734,0.395691,0.00885,-0.073364,-0.04718
35.8,0.321106,-0.031616,0.375793,-0.003296,-0.082764,-0.053833
35.82,0.400574,-0.024353,0.351746,-0.014832,-0.088867,-0.060669
35.84,0.490845,-0.017639,0.323303,-0.029053,-0.088928,-0.067932
35.86,0.571228,-0.026184,0.299805,-0.046631,-0.082581,-0.072449
35.88,0.630554,-0.029663,0.288574,-0.059204,-0.070984,-0.069824
35.9,0.664062,-0.038696,0.289246,-0.05603,-0.053406,-0.058289
35.92,0.662354,-0.054504,0.294312,-0.033081,-0.029724,-0.037048
35.94,0.629578,-0.060791,0.292419,-0.001892,-0.005859,-0.00708
35.96,0.560486,-0.048584,0.283264,0.012573,0.007019,0.020325
35.98,0.494446,-0.05127,0.291443,0.010193,0.003723,0.036072
36.0,0.436462,-0.045166,0.309143,0.007935,-0.004089,0.045959
36.02,0.385864,-0.043274,0.329285,0.003723,-0.005005,0.050537
36.04,0.335449,-0.037537,0.34436,-0.003235,0.002075,0.049194
36.06,0.28894,-0.032471,0.356934,-0.006042,0.012085,0.041992
36.08,0.260864,-0.035278,0.356628,-0.00531,0.021423,0.030151
36.1,0.24762,-0.03894,0.353577,-0.009521,0.025146,0.017883
36.12,0.242798,-0.03717,0.352905,-0.01532,0.021362,0.00824
36.14,0.243164,-0.03363,0.353638,-0.019409,0.012756,-0.000916
36.16,0.246033,-0.026672,0.35907,-0.023926,0.000305,-0.011292
36.18,0.253845,-0.014832,0.376038,-0.023926,-0.014954,-0.022888
36.2,0.264099,-0.03418,0.39917,-0.00769,-0.027161,-0.035583
36.22,0.267639,-0.05426,0.399109,0.019897,-0.033997,-0.042175
36.24,0.270508,-0.051208,0.392578,0.033813,-0.039795,-0.040222
36.26,0.285645,-0.038818,0.390015,0.030212,-0.046204,-0.038879
36.28,0.30542,-0.033447,0.385742,0.025208,-0.053223,-0.041687
36.3,0.324524,-0.034851,0.379822,0.018799,-0.060059,-0.04541
36.32,0.34259,-0.037842,0.374817,0.007141,-0.065125,-0.045837
36.34,0.363037,-0.040771,0.370544,-0.001709,-0.067078,-0.042053
36.36,0.387512,-0.039978,0.355225,-0.000488,-0.066223,-0.034363
36.38,0.408569,-0.030151,0.334717,0.002136,-0.064575,-0.026611
36.4,0.419128,-0.028748,0.31842,0.004272,-0.064819,-0.021301
36.42,0.423462,-0.033508,0.30542,0.004578,-0.067871,-0.017029
36.44,0.424927,-0.032532,0.298401,-0.000244,-0.072693,-0.012146
36.46,0.425537,-0.021179,0.299072,-0.002808,-0.077881,-0.00824
36.48,0.426086,-0.021912,0.301147,0.012451,-0.08197,-0.006348
36.5,0.423279,-0.020996,0.291687,0.031189,-0.083191,-0.007141
36.52,0.421143,-0.016113,0.283264,0.038696,-0.084656,-0.011841
36.54,0.421631,-0.012329,0.277344,0.040771,-0.088745,-0.01886
36.56,0.408813,-0.011414,0.279968,0.045898,-0.096313,-0.027466
36.58,0.396057,-0.010071,0.285278,0.053223,-0.102722,-0.036011
36.6,0.394043,-0.005737,0.283813,0.054932,-0.108154,-0.046753
36.62,0.392761,0.004761,0.279114,0.051941,-0.113159,-0.057434
36.64,0.390137,0.013123,0.289612,0.054138,-0.11792,-0.065979
36.66,0.386963,0.004089,0.304626,0.070129,-0.119812,-0.071899
36.68,0.387207,0.001282,0.309692,0.082397,-0.117798,-0.074585
36.7,0.387329,0.005676,0.310486,0.080017,-0.115417,-0.073975
36.72,0.389832,0.013611,0.308716,0.071167,-0.115295,-0.072327
36.74,0.386536,0.024536,0.30481,0.065613,-0.11731,-0.072998
36.76,0.387817,0.029663,0.299072,0.059814,-0.119507,-0.075989
36.78,0.399963,0.031555,0.29303,0.044373,-0.123657,-0.078613
36.8,0.402283,0.035828,0.29303,0.029114,-0.128479,-0.080444
36.82,0.406738,0.035767,0.294983,0.026184,-0.1297,-0.084351
36.84,0.414917,0.039368,0.286743,0.024292,-0.130188,-0.088989
36.86,0.434265,0.039185,0.274597,0.011414,-0.132385,-0.09137
36.88,0.454956,0.043945,0.262817,-0.019409,-0.135559,-0.091125
36.9,0.473572,0.053528,0.245361,-0.063538,-0.137695,-0.088501
36.92,0.493713,0.055603,0.228516,-0.107422,-0.13678,-0.081848
36.94,0.501953,0.057007,0.216553,-0.141418,-0.131287,-0.074585
36.96,0.499146,0.061218,0.205566,-0.157349,-0.12323,-0.067993
36.98,0.507996,0.064392,0.193542,-0.158325,-0.111389,-0.059265
37.0,0.514648,0.060608,0.198181,-0.134888,-0.097351,-0.047974
37.02,0.505676,0.059204,0.184265,-0.081726,-0.079346,-0.036438
37.04,0.498718,0.058899,0.154602,-0.033875,-0.062134,-0.027161
37.06,0.498596,0.047546,0.146729,-0.005981,-0.051025,-0.021362
37.08,0.490723,0.047974,0.142212,0.014465,-0.043518,-0.017883
37.1,0.481262,0.042847,0.143311,0.029602,-0.035889,-0.016296
37.12,0.473511,0.030823,0.157593,0.038452,-0.029419,-0.012756
37.14,0.473694,0.029663,0.16449,0.042847,-0.020691,-0.005981
37.16,0.478577,0.033569,0.163513,0.041321,-0.01062,-0.000366
37.18,0.475037,0.037903,0.164795,0.032349,-0.00592,0.001587
37.2,0.471741,0.040405,0.172302,0.02063,-0.008972,0.002563
37.22,0.462585,0.044434,0.184509,0.015869,-0.011292,0.003296
37.24,0.463196,0.044312,0.184631,0.019531,-0.008667,0.003784
37.26,0.464233,0.047119,0.172913,0.017334,-0.003845,0.002075
37.28,0.462708,0.048706,0.170654,0.010254,-0.00177,-0.000488
37.3,0.467102,0.048523,0.169678,0.010254,0.000427,-0.000488
37.32,0.46814,0.048645,0.173096,0.014526,0.003357,0.001404
37.34,0.466064,0.04895,0.173889,0.017883,0.005493,0.002686
37.36,0.464417,0.048035,0.182434,0.01709,0.002502,0.00293
37.38,0.460327,0.046692,0.184021,0.013,-0.004578,0.003113
37.4,0.458801,0.046387,0.186829,0.002014,-0.012024,0.002625
37.42,0.456909,0.048828,0.194397,-0.010437,-0.016052,0.002258
37.44,0.455627,0.055603,0.205322,-0.018982,-0.015076,0.001892
37.46,0.45343,0.056702,0.217896,-0.015808,-0.009277,0.003479
37.48,0.463684,0.058044,0.212646,-0.00354,0.000793,0.006104
37.5,0.469177,0.060669,0.195618,0.003418,0.007751,0.00647
37.52,0.466003,0.057739,0.186829,0.001404,0.004578,0.005127
37.54,0.466309,0.05249,0.181091,0.0,-0.004761,0.005676
37.56,0.463318,0.053833,0.181396,-0.002258,-0.013062,0.007202
37.58,0.454529,0.058716,0.199646,0.002258,-0.0177,0.009338
37.6,0.457092,0.056458,0.204834,0.023438,-0.01532,0.010925
37.62,0.459534,0.050049,0.200867,0.03656,-0.011353,0.008972
37.64,0.450989,0.043762,0.198242,0.033203,-0.009888,0.007324
37.66,0.455078,0.050293,0.198242,0.021729,-0.009033,0.007812
37.68,0.4599,0.05542,0.193909,0.009583,-0.008484,0.007446
37.7,0.462402,0.054077,0.18988,-0.003662,-0.009766,0.006042
37.72,0.46051,0.051941,0.190247,-0.017151,-0.011475,0.005432
37.74,0.460876,0.050354,0.194519,-0.021912,-0.01062,0.006165
37.76,0.460938,0.050293,0.187683,-0.017212,-0.006897,0.006653
37.78,0.46283,0.050232,0.180298,-0.014832,-0.007263,0.005615
37.8,0.46344,0.050781,0.174683,-0.018066,-0.01416,0.003723
37.82,0.463928,0.051758,0.177063,-0.025085,-0.024475,0.001465
37.84,0.463562,0.051636,0.183167,-0.033508,-0.035156,-0.000977
37.86,0.467163,0.050903,0.192749,-0.041138,-0.042419,-0.002808
37.88,0.46759,0.052673,0.200134,-0.045288,-0.04541,-0.003235
37.9,0.462646,0.052551,0.213074,-0.037048,-0.042847,-0.001282
37.92,0.467773,0.050537,0.210876,-0.015503,-0.031494,0.002075
37.94,0.471558,0.047913,0.198853,0.000427,-0.016846,0.005249
37.96,0.473938,0.048096,0.181885,0.008423,-0.005798,0.007568
37.98,0.474792,0.047302,0.167236,0.007446,-0.002563,0.007874
38.0,0.471008,0.045593,0.162781,0.00116,-0.006226,0.006348
38.02,0.468628,0.043518,0.163757,-0.005066,-0.011597,0.004944
38.04,0.473206,0.044067,0.165344,-0.010559,-0.015747,0.004089
38.06,0.476807,0.044678,0.16687,-0.016602,-0.018494,0.002625
38.08,0.479492,0.044739,0.168945,-0.023254,-0.022705,0.001465
38.1,0.47699,0.047852,0.17511,-0.02832,-0.027649,0.001038
38.12,0.465942,0.04657,0.194092,-0.023621,-0.03009,0.001831
38.14,0.463745,0.040833,0.203857,-0.002014,-0.022644,0.003662
38.16,0.466064,0.035461,0.196472,0.019592,-0.006165,0.006348
38.18,0.466736,0.037842,0.176086,0.025757,0.007263,0.007324
